X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,y
8,14.0,4.0,-22.0,6.0,6.0,2.0,-9.0,9.0,19.0,9.0,-8.0,20.0,20.0,-2.0,-9.0,1.0
4,14.0,4.0,-22.0,4.0,6.0,1.0,-9.0,7.0,17.0,8.0,-7.0,17.0,18.0,-3.0,-8.0,1.0
1,14.0,5.0,-21.0,1.0,6.0,-1.0,-8.0,5.0,14.0,6.0,-6.0,15.0,17.0,-4.0,-8.0,1.0
-3,12.0,5.0,-20.0,-1.0,6.0,-3.0,-8.0,4.0,13.0,3.0,-5.0,14.0,14.0,-5.0,-7.0,1.0
-6,9.0,6.0,-18.0,-3.0,6.0,-4.0,-8.0,4.0,11.0,1.0,-4.0,14.0,11.0,-7.0,-6.0,1.0
-9,6.0,6.0,-15.0,-5.0,6.0,-5.0,-8.0,3.0,10.0,-1.0,-3.0,14.0,8.0,-8.0,-5.0,1.0
-12,4.0,6.0,-12.0,-6.0,5.0,-5.0,-8.0,2.0,9.0,-3.0,-1.0,14.0,5.0,-8.0,-4.0,1.0
-13,1.0,6.0,-10.0,-7.0,4.0,-5.0,-9.0,1.0,7.0,-5.0,1.0,13.0,1.0,-8.0,-3.0,1.0
-14,-2.0,5.0,-7.0,-8.0,3.0,-5.0,-9.0,-1.0,5.0,-6.0,3.0,12.0,-2.0,-7.0,-1.0,1.0
-15,-4.0,3.0,-5.0,-8.0,0.0,-4.0,-9.0,-1.0,3.0,-7.0,4.0,9.0,-5.0,-6.0,1.0,1.0
-21,-9.0,-7.0,-8.0,-15.0,-14.0,-13.0,-3.0,13.0,-12.0,-7.0,-16.0,6.0,-16.0,-16.0,2.0,1.0
-19,-8.0,-7.0,-11.0,-12.0,-13.0,-17.0,-3.0,15.0,-11.0,-6.0,-19.0,9.0,-14.0,-17.0,1.0,1.0
-14,-5.0,-7.0,-13.0,-6.0,-12.0,-19.0,-2.0,16.0,-8.0,-3.0,-21.0,12.0,-11.0,-17.0,0.0,1.0
-9,-2.0,-7.0,-14.0,0.0,-11.0,-20.0,-2.0,16.0,-3.0,-1.0,-21.0,14.0,-8.0,-15.0,-1.0,1.0
-2,1.0,-8.0,-15.0,7.0,-9.0,-19.0,-2.0,15.0,1.0,2.0,-20.0,16.0,-4.0,-12.0,-2.0,1.0
5,4.0,-8.0,-15.0,13.0,-6.0,-19.0,-2.0,15.0,4.0,4.0,-19.0,16.0,0.0,-10.0,-2.0,1.0
12,7.0,-8.0,-15.0,17.0,-1.0,-19.0,-2.0,14.0,6.0,5.0,-18.0,16.0,3.0,-8.0,-2.0,1.0
17,9.0,-8.0,-15.0,20.0,5.0,-20.0,-2.0,13.0,7.0,6.0,-16.0,14.0,5.0,-7.0,-2.0,1.0
19,11.0,-7.0,-15.0,22.0,10.0,-21.0,-3.0,12.0,7.0,7.0,-15.0,12.0,6.0,-6.0,-2.0,1.0
19,13.0,-5.0,-16.0,22.0,14.0,-20.0,-3.0,10.0,7.0,8.0,-14.0,9.0,6.0,-5.0,-1.0,1.0
18,15.0,-2.0,-16.0,21.0,14.0,-18.0,-4.0,6.0,7.0,9.0,-13.0,5.0,6.0,-2.0,-1.0,1.0
14,16.0,1.0,-17.0,18.0,13.0,-14.0,-3.0,3.0,7.0,10.0,-13.0,2.0,5.0,1.0,0.0,1.0
9,17.0,4.0,-17.0,14.0,10.0,-9.0,-3.0,0.0,7.0,12.0,-12.0,-1.0,4.0,3.0,0.0,1.0
4,16.0,7.0,-16.0,11.0,6.0,-5.0,-1.0,-2.0,6.0,15.0,-11.0,-1.0,4.0,5.0,1.0,1.0
0,12.0,10.0,-14.0,7.0,1.0,-1.0,1.0,-4.0,5.0,18.0,-9.0,-1.0,4.0,6.0,0.0,1.0
-2,8.0,12.0,-13.0,4.0,-3.0,1.0,3.0,-6.0,4.0,21.0,-7.0,0.0,4.0,8.0,0.0,1.0
-3,3.0,13.0,-10.0,1.0,-5.0,2.0,5.0,-9.0,2.0,23.0,-4.0,-1.0,5.0,9.0,-1.0,1.0
-18,4.0,8.0,16.0,9.0,-2.0,4.0,-1.0,-4.0,0.0,18.0,3.0,0.0,7.0,16.0,-6.0,1.0
6,-9.0,-10.0,4.0,13.0,-17.0,-4.0,0.0,-2.0,-9.0,-1.0,-21.0,-8.0,-9.0,-16.0,0.0,1.0
11,-7.0,-12.0,3.0,15.0,-14.0,-4.0,-2.0,-4.0,-8.0,-3.0,-21.0,-10.0,-10.0,-18.0,2.0,1.0
17,-4.0,-13.0,2.0,18.0,-9.0,-4.0,-3.0,-4.0,-5.0,-6.0,-20.0,-10.0,-11.0,-18.0,4.0,1.0
22,0.0,-13.0,0.0,20.0,-3.0,-4.0,-5.0,-3.0,-2.0,-8.0,-18.0,-9.0,-11.0,-18.0,6.0,1.0
25,4.0,-13.0,-1.0,23.0,4.0,-5.0,-7.0,-2.0,1.0,-10.0,-15.0,-9.0,-10.0,-17.0,8.0,1.0
27,8.0,-12.0,0.0,26.0,11.0,-5.0,-9.0,-3.0,3.0,-12.0,-11.0,-9.0,-10.0,-14.0,10.0,1.0
26,12.0,-10.0,2.0,27.0,17.0,-5.0,-10.0,-6.0,4.0,-13.0,-6.0,-10.0,-10.0,-12.0,11.0,1.0
23,16.0,-8.0,4.0,28.0,21.0,-3.0,-10.0,-9.0,5.0,-12.0,0.0,-10.0,-10.0,-8.0,12.0,1.0
20,19.0,-5.0,6.0,27.0,25.0,-1.0,-11.0,-11.0,6.0,-10.0,4.0,-10.0,-8.0,-5.0,12.0,1.0
16,24.0,2.0,12.0,25.0,31.0,7.0,-10.0,-10.0,10.0,-4.0,8.0,-8.0,-1.0,1.0,11.0,1.0
14,26.0,3.0,14.0,24.0,31.0,11.0,-8.0,-8.0,11.0,-2.0,8.0,-6.0,2.0,4.0,10.0,1.0
13,26.0,4.0,18.0,24.0,31.0,13.0,-7.0,-6.0,12.0,0.0,8.0,-5.0,5.0,5.0,9.0,1.0
14,25.0,3.0,20.0,24.0,28.0,15.0,-6.0,-3.0,12.0,1.0,8.0,-4.0,7.0,7.0,7.0,1.0
16,22.0,1.0,20.0,24.0,26.0,15.0,-5.0,0.0,10.0,1.0,7.0,-5.0,9.0,8.0,6.0,1.0
9,26.0,8.0,17.0,30.0,22.0,14.0,-6.0,3.0,7.0,6.0,13.0,-5.0,16.0,16.0,1.0,1.0
7,28.0,9.0,16.0,30.0,23.0,14.0,-6.0,3.0,8.0,5.0,12.0,-4.0,16.0,16.0,0.0,1.0
5,28.0,9.0,15.0,30.0,21.0,12.0,-6.0,2.0,8.0,3.0,10.0,-3.0,16.0,13.0,-2.0,1.0
2,26.0,8.0,14.0,28.0,18.0,9.0,-5.0,1.0,8.0,0.0,7.0,-3.0,15.0,10.0,-5.0,1.0
-2,22.0,7.0,12.0,24.0,14.0,6.0,-4.0,-1.0,8.0,-2.0,4.0,-3.0,14.0,7.0,-8.0,1.0
-5,18.0,7.0,11.0,20.0,9.0,3.0,-3.0,-3.0,8.0,-4.0,2.0,-3.0,12.0,4.0,-11.0,1.0
-8,12.0,7.0,9.0,16.0,4.0,3.0,-1.0,-5.0,7.0,-5.0,0.0,-4.0,11.0,3.0,-13.0,1.0
-9,7.0,7.0,8.0,11.0,-1.0,3.0,-1.0,-7.0,7.0,-6.0,-1.0,-4.0,9.0,3.0,-14.0,1.0
-9,3.0,7.0,7.0,9.0,-5.0,4.0,0.0,-6.0,8.0,-8.0,-2.0,-4.0,8.0,3.0,-14.0,1.0
-7,-1.0,7.0,7.0,8.0,-7.0,5.0,0.0,-4.0,10.0,-10.0,-2.0,-2.0,8.0,3.0,-13.0,1.0
-4,-2.0,6.0,7.0,7.0,-8.0,7.0,1.0,-2.0,13.0,-11.0,-2.0,0.0,9.0,2.0,-12.0,1.0
-1,-2.0,4.0,6.0,6.0,-9.0,9.0,1.0,-1.0,16.0,-13.0,-1.0,2.0,9.0,1.0,-11.0,1.0
1,-2.0,3.0,6.0,5.0,-9.0,11.0,1.0,-1.0,17.0,-14.0,0.0,4.0,10.0,-2.0,-9.0,1.0
2,-2.0,2.0,5.0,3.0,-8.0,12.0,0.0,-3.0,15.0,-14.0,2.0,4.0,8.0,-5.0,-8.0,1.0
2,-2.0,2.0,5.0,2.0,-6.0,12.0,0.0,-4.0,12.0,-15.0,4.0,4.0,6.0,-7.0,-6.0,1.0
2,-2.0,4.0,4.0,1.0,-3.0,10.0,-1.0,-3.0,7.0,-16.0,6.0,5.0,4.0,-9.0,-5.0,1.0
2,-1.0,5.0,3.0,1.0,1.0,8.0,-1.0,-3.0,3.0,-16.0,9.0,5.0,2.0,-11.0,-3.0,1.0
1,0.0,7.0,3.0,1.0,3.0,8.0,-1.0,-3.0,-2.0,-15.0,11.0,4.0,2.0,-13.0,-2.0,1.0
1,2.0,8.0,3.0,1.0,5.0,8.0,-1.0,-3.0,-6.0,-13.0,14.0,3.0,2.0,-13.0,0.0,1.0
2,3.0,8.0,4.0,3.0,5.0,9.0,0.0,-5.0,-8.0,-12.0,17.0,2.0,2.0,-12.0,1.0,1.0
3,3.0,7.0,7.0,4.0,6.0,10.0,1.0,-6.0,-9.0,-10.0,20.0,1.0,1.0,-11.0,3.0,1.0
-13,2.0,-17.0,13.0,7.0,-5.0,-22.0,4.0,-17.0,-3.0,-15.0,15.0,4.0,-22.0,-3.0,1.0,1.0
8,15.0,-1.0,-17.0,9.0,-13.0,6.0,4.0,11.0,3.0,-1.0,-19.0,3.0,-15.0,5.0,2.0,1.0
9,15.0,2.0,-20.0,10.0,-11.0,5.0,3.0,11.0,5.0,5.0,-23.0,5.0,-11.0,6.0,-1.0,1.0
10,17.0,6.0,-25.0,10.0,-9.0,5.0,2.0,11.0,8.0,12.0,-29.0,6.0,-7.0,8.0,-5.0,1.0
11,19.0,10.0,-31.0,10.0,-6.0,5.0,0.0,12.0,12.0,21.0,-37.0,8.0,-3.0,12.0,-9.0,1.0
13,21.0,14.0,-37.0,11.0,-4.0,5.0,-2.0,12.0,16.0,31.0,-45.0,10.0,1.0,16.0,-14.0,1.0
15,23.0,19.0,-42.0,12.0,-1.0,6.0,-3.0,12.0,20.0,41.0,-53.0,11.0,6.0,21.0,-18.0,1.0
16,24.0,23.0,-47.0,13.0,1.0,8.0,-4.0,11.0,23.0,50.0,-59.0,12.0,10.0,25.0,-22.0,1.0
16,26.0,28.0,-50.0,15.0,1.0,10.0,-5.0,10.0,27.0,55.0,-63.0,13.0,13.0,29.0,-25.0,1.0
15,27.0,32.0,-50.0,15.0,1.0,14.0,-6.0,10.0,31.0,57.0,-63.0,14.0,15.0,31.0,-26.0,1.0
12,28.0,36.0,-48.0,14.0,0.0,19.0,-6.0,10.0,33.0,55.0,-60.0,15.0,16.0,33.0,-25.0,1.0
8,28.0,37.0,-43.0,11.0,-1.0,25.0,-5.0,11.0,32.0,50.0,-53.0,15.0,14.0,33.0,-23.0,1.0
4,26.0,37.0,-36.0,7.0,-2.0,30.0,-4.0,12.0,28.0,41.0,-44.0,15.0,11.0,33.0,-20.0,1.0
1,24.0,35.0,-29.0,2.0,-4.0,35.0,-3.0,13.0,23.0,31.0,-33.0,14.0,7.0,31.0,-17.0,1.0
-2,20.0,31.0,-21.0,-2.0,-5.0,37.0,-1.0,14.0,16.0,19.0,-21.0,13.0,3.0,27.0,-14.0,1.0
-3,16.0,26.0,-13.0,-5.0,-7.0,38.0,1.0,15.0,9.0,7.0,-9.0,12.0,-1.0,22.0,-11.0,1.0
-2,12.0,20.0,-5.0,-7.0,-8.0,36.0,3.0,17.0,4.0,-4.0,1.0,12.0,-3.0,18.0,-9.0,1.0
-2,9.0,13.0,2.0,-7.0,-9.0,34.0,5.0,18.0,1.0,-12.0,11.0,13.0,-4.0,16.0,-8.0,1.0
-2,7.0,7.0,7.0,-7.0,-10.0,29.0,7.0,18.0,-1.0,-18.0,21.0,14.0,-4.0,17.0,-8.0,1.0
-2,5.0,1.0,12.0,-7.0,-11.0,23.0,10.0,16.0,-1.0,-21.0,27.0,15.0,-3.0,20.0,-8.0,1.0
-2,3.0,-5.0,14.0,-6.0,-12.0,15.0,13.0,14.0,-1.0,-21.0,31.0,15.0,-3.0,22.0,-9.0,1.0
-2,-1.0,-11.0,15.0,-7.0,-13.0,6.0,15.0,13.0,-1.0,-19.0,30.0,14.0,-4.0,22.0,-9.0,1.0
-2,-6.0,-16.0,15.0,-8.0,-16.0,-2.0,17.0,13.0,-2.0,-18.0,24.0,12.0,-6.0,19.0,-9.0,1.0
-1,-11.0,-21.0,15.0,-9.0,-18.0,-8.0,17.0,15.0,-4.0,-19.0,16.0,10.0,-7.0,12.0,-7.0,1.0
1,-15.0,-25.0,15.0,-9.0,-20.0,-12.0,16.0,19.0,-6.0,-22.0,7.0,9.0,-9.0,3.0,-4.0,1.0
3,-19.0,-28.0,14.0,-9.0,-20.0,-16.0,14.0,23.0,-9.0,-27.0,0.0,8.0,-13.0,-8.0,-1.0,1.0
5,-22.0,-31.0,13.0,-10.0,-19.0,-18.0,12.0,26.0,-13.0,-34.0,-4.0,7.0,-17.0,-18.0,3.0,1.0
6,-24.0,-33.0,12.0,-9.0,-19.0,-20.0,10.0,29.0,-19.0,-42.0,-4.0,7.0,-22.0,-27.0,6.0,1.0
9,-25.0,-34.0,10.0,-8.0,-18.0,-23.0,8.0,30.0,-24.0,-50.0,-3.0,7.0,-27.0,-34.0,9.0,1.0
11,-26.0,-34.0,8.0,-5.0,-18.0,-26.0,7.0,30.0,-28.0,-56.0,-1.0,6.0,-31.0,-40.0,11.0,1.0
13,-26.0,-33.0,6.0,-3.0,-17.0,-27.0,5.0,31.0,-31.0,-59.0,1.0,5.0,-33.0,-42.0,12.0,1.0
15,-26.0,-30.0,4.0,0.0,-14.0,-27.0,4.0,32.0,-32.0,-59.0,2.0,5.0,-32.0,-43.0,12.0,1.0
17,-25.0,-26.0,3.0,2.0,-12.0,-25.0,3.0,34.0,-32.0,-57.0,2.0,7.0,-30.0,-42.0,11.0,1.0
17,-24.0,-22.0,3.0,3.0,-12.0,-21.0,4.0,34.0,-31.0,-53.0,2.0,8.0,-27.0,-39.0,10.0,1.0
15,-24.0,-17.0,3.0,4.0,-13.0,-17.0,5.0,34.0,-28.0,-48.0,2.0,10.0,-24.0,-36.0,10.0,1.0
12,-23.0,-11.0,4.0,4.0,-14.0,-13.0,6.0,32.0,-24.0,-42.0,2.0,11.0,-21.0,-32.0,9.0,1.0
9,-21.0,-5.0,4.0,4.0,-16.0,-9.0,7.0,30.0,-20.0,-35.0,2.0,12.0,-17.0,-28.0,8.0,1.0
7,-19.0,2.0,3.0,4.0,-15.0,-4.0,7.0,27.0,-16.0,-27.0,0.0,14.0,-12.0,-25.0,8.0,1.0
6,-16.0,8.0,1.0,5.0,-13.0,1.0,7.0,25.0,-10.0,-19.0,-2.0,17.0,-9.0,-21.0,7.0,1.0
7,-12.0,14.0,-2.0,6.0,-10.0,6.0,5.0,24.0,-4.0,-11.0,-7.0,19.0,-6.0,-16.0,5.0,1.0
8,-7.0,20.0,-6.0,7.0,-6.0,12.0,2.0,23.0,4.0,-3.0,-13.0,21.0,-2.0,-11.0,3.0,1.0
9,-2.0,26.0,-11.0,8.0,-1.0,17.0,-1.0,23.0,10.0,7.0,-22.0,22.0,3.0,-6.0,-1.0,1.0
11,4.0,31.0,-17.0,9.0,3.0,21.0,-5.0,24.0,17.0,16.0,-31.0,22.0,8.0,-1.0,-4.0,1.0
13,9.0,36.0,-24.0,11.0,7.0,26.0,-9.0,24.0,22.0,25.0,-39.0,22.0,13.0,4.0,-7.0,1.0
16,14.0,39.0,-30.0,13.0,10.0,30.0,-13.0,24.0,26.0,33.0,-48.0,21.0,17.0,7.0,-10.0,1.0
18,19.0,42.0,-36.0,15.0,12.0,33.0,-17.0,24.0,28.0,39.0,-54.0,19.0,20.0,10.0,-12.0,1.0
19,23.0,44.0,-41.0,17.0,14.0,35.0,-20.0,23.0,30.0,43.0,-58.0,17.0,22.0,12.0,-13.0,1.0
20,27.0,46.0,-46.0,18.0,17.0,36.0,-23.0,22.0,31.0,45.0,-60.0,14.0,23.0,13.0,-13.0,1.0
20,30.0,48.0,-49.0,18.0,19.0,35.0,-24.0,21.0,30.0,47.0,-62.0,12.0,24.0,13.0,-13.0,1.0
19,33.0,48.0,-51.0,19.0,20.0,34.0,-24.0,20.0,28.0,48.0,-63.0,9.0,23.0,13.0,-12.0,1.0
19,35.0,48.0,-53.0,18.0,21.0,32.0,-23.0,20.0,25.0,49.0,-65.0,7.0,21.0,13.0,-12.0,1.0
19,36.0,46.0,-54.0,17.0,22.0,30.0,-21.0,19.0,22.0,49.0,-66.0,5.0,19.0,13.0,-12.0,1.0
20,37.0,45.0,-56.0,17.0,20.0,28.0,-19.0,19.0,20.0,49.0,-68.0,3.0,16.0,13.0,-12.0,1.0
22,37.0,42.0,-57.0,17.0,18.0,27.0,-17.0,18.0,18.0,49.0,-69.0,1.0,13.0,14.0,-12.0,1.0
24,36.0,40.0,-58.0,17.0,14.0,26.0,-15.0,18.0,17.0,49.0,-70.0,-2.0,12.0,16.0,-12.0,1.0
26,33.0,38.0,-59.0,17.0,10.0,26.0,-14.0,20.0,15.0,50.0,-71.0,-4.0,13.0,17.0,-13.0,1.0
28,30.0,36.0,-59.0,16.0,6.0,25.0,-13.0,24.0,14.0,50.0,-72.0,-5.0,16.0,19.0,-14.0,1.0
30,25.0,33.0,-58.0,16.0,3.0,24.0,-12.0,27.0,12.0,51.0,-72.0,-6.0,19.0,20.0,-15.0,1.0
31,21.0,31.0,-56.0,16.0,0.0,23.0,-11.0,30.0,11.0,51.0,-69.0,-6.0,21.0,22.0,-16.0,1.0
31,18.0,29.0,-53.0,16.0,-2.0,21.0,-10.0,30.0,10.0,50.0,-66.0,-6.0,23.0,24.0,-17.0,1.0
30,16.0,26.0,-49.0,16.0,-2.0,19.0,-9.0,30.0,11.0,49.0,-61.0,-5.0,24.0,26.0,-17.0,1.0
28,14.0,24.0,-43.0,17.0,-2.0,16.0,-8.0,28.0,12.0,48.0,-54.0,-3.0,26.0,28.0,-18.0,1.0
25,12.0,21.0,-35.0,17.0,-1.0,14.0,-6.0,25.0,13.0,47.0,-45.0,-1.0,28.0,31.0,-18.0,1.0
21,9.0,19.0,-24.0,16.0,1.0,13.0,-5.0,20.0,13.0,46.0,-35.0,-1.0,31.0,34.0,-19.0,1.0
16,7.0,17.0,-13.0,14.0,2.0,14.0,-4.0,15.0,13.0,45.0,-23.0,-2.0,34.0,38.0,-19.0,1.0
10,4.0,15.0,-3.0,12.0,1.0,16.0,-2.0,8.0,14.0,43.0,-11.0,-4.0,35.0,41.0,-19.0,1.0
4,1.0,15.0,6.0,10.0,-1.0,18.0,-1.0,1.0,15.0,41.0,-1.0,-5.0,36.0,45.0,-20.0,1.0
1,-2.0,15.0,12.0,9.0,-4.0,21.0,0.0,-5.0,16.0,40.0,5.0,-6.0,37.0,46.0,-20.0,1.0
-1,-4.0,16.0,15.0,9.0,-7.0,23.0,1.0,-8.0,18.0,38.0,8.0,-6.0,36.0,46.0,-20.0,1.0
-1,-5.0,16.0,16.0,10.0,-9.0,24.0,1.0,-11.0,19.0,37.0,9.0,-4.0,35.0,43.0,-20.0,1.0
-2,-5.0,17.0,16.0,11.0,-10.0,23.0,2.0,-14.0,20.0,36.0,9.0,-3.0,33.0,38.0,-18.0,1.0
-12,-19.0,-13.0,2.0,-10.0,-17.0,-22.0,6.0,-9.0,-13.0,-20.0,13.0,-3.0,-8.0,-18.0,0.0,1.0
-11,-19.0,-19.0,3.0,-9.0,-19.0,-26.0,7.0,-11.0,-13.0,-22.0,16.0,-3.0,-9.0,-19.0,0.0,1.0
-11,-19.0,-26.0,6.0,-7.0,-22.0,-30.0,9.0,-13.0,-14.0,-23.0,17.0,-2.0,-11.0,-21.0,1.0,1.0
-11,-20.0,-32.0,10.0,-5.0,-25.0,-33.0,10.0,-16.0,-14.0,-25.0,19.0,-2.0,-14.0,-22.0,2.0,1.0
-11,-19.0,-38.0,13.0,-4.0,-25.0,-36.0,11.0,-18.0,-14.0,-28.0,21.0,-2.0,-18.0,-23.0,4.0,1.0
-10,-16.0,-41.0,16.0,-3.0,-23.0,-37.0,11.0,-18.0,-14.0,-31.0,23.0,-2.0,-20.0,-23.0,6.0,1.0
-10,-12.0,-42.0,19.0,-1.0,-18.0,-37.0,10.0,-18.0,-12.0,-34.0,25.0,-1.0,-21.0,-24.0,8.0,1.0
-10,-7.0,-42.0,20.0,1.0,-12.0,-36.0,9.0,-17.0,-11.0,-36.0,28.0,0.0,-20.0,-25.0,10.0,1.0
-10,-3.0,-40.0,22.0,3.0,-8.0,-33.0,9.0,-15.0,-10.0,-38.0,30.0,1.0,-19.0,-25.0,12.0,1.0
-9,-1.0,-38.0,24.0,5.0,-7.0,-30.0,8.0,-13.0,-9.0,-39.0,33.0,1.0,-17.0,-25.0,13.0,1.0
-10,-1.0,-37.0,26.0,6.0,-8.0,-27.0,9.0,-12.0,-9.0,-41.0,35.0,1.0,-17.0,-24.0,14.0,1.0
-10,-3.0,-35.0,29.0,7.0,-11.0,-23.0,9.0,-12.0,-9.0,-42.0,38.0,0.0,-17.0,-23.0,14.0,1.0
-10,-6.0,-33.0,32.0,7.0,-14.0,-19.0,10.0,-12.0,-9.0,-43.0,41.0,0.0,-18.0,-20.0,15.0,1.0
-9,-8.0,-30.0,35.0,7.0,-15.0,-14.0,10.0,-11.0,-9.0,-43.0,44.0,0.0,-18.0,-17.0,16.0,1.0
-9,-9.0,-27.0,36.0,7.0,-16.0,-10.0,11.0,-10.0,-8.0,-42.0,47.0,1.0,-18.0,-14.0,17.0,1.0
-8,-9.0,-25.0,37.0,7.0,-17.0,-6.0,11.0,-10.0,-8.0,-41.0,48.0,1.0,-17.0,-11.0,17.0,1.0
-9,-7.0,-23.0,36.0,7.0,-18.0,-4.0,12.0,-9.0,-8.0,-40.0,49.0,1.0,-17.0,-9.0,18.0,1.0
-10,-5.0,-23.0,35.0,7.0,-19.0,-4.0,12.0,-8.0,-9.0,-39.0,49.0,2.0,-18.0,-8.0,18.0,1.0
-12,-3.0,-24.0,33.0,6.0,-19.0,-5.0,13.0,-6.0,-11.0,-38.0,49.0,3.0,-19.0,-9.0,19.0,1.0
-12,-1.0,-25.0,31.0,5.0,-19.0,-7.0,14.0,-2.0,-14.0,-38.0,48.0,5.0,-20.0,-10.0,19.0,1.0
-12,-1.0,-26.0,28.0,3.0,-18.0,-9.0,14.0,2.0,-16.0,-39.0,47.0,7.0,-21.0,-12.0,20.0,1.0
-10,-2.0,-27.0,26.0,2.0,-18.0,-11.0,14.0,5.0,-19.0,-40.0,45.0,8.0,-23.0,-15.0,20.0,1.0
-8,-3.0,-28.0,23.0,1.0,-19.0,-12.0,14.0,9.0,-21.0,-41.0,41.0,10.0,-25.0,-17.0,20.0,1.0
-5,-5.0,-28.0,19.0,0.0,-19.0,-13.0,13.0,13.0,-23.0,-42.0,37.0,11.0,-28.0,-18.0,20.0,1.0
-3,-6.0,-27.0,15.0,0.0,-20.0,-13.0,12.0,15.0,-23.0,-42.0,31.0,11.0,-31.0,-20.0,20.0,1.0
-2,-7.0,-26.0,12.0,1.0,-22.0,-14.0,12.0,16.0,-23.0,-42.0,26.0,10.0,-33.0,-21.0,20.0,1.0
0,-8.0,-24.0,9.0,3.0,-23.0,-14.0,11.0,14.0,-23.0,-41.0,21.0,9.0,-35.0,-22.0,20.0,1.0
2,-9.0,-22.0,7.0,5.0,-23.0,-15.0,10.0,13.0,-22.0,-40.0,17.0,7.0,-35.0,-24.0,19.0,1.0
3,-10.0,-20.0,5.0,5.0,-22.0,-14.0,10.0,11.0,-21.0,-37.0,12.0,5.0,-34.0,-25.0,19.0,1.0
3,-10.0,-18.0,5.0,5.0,-21.0,-13.0,10.0,8.0,-19.0,-34.0,8.0,2.0,-32.0,-25.0,18.0,1.0
2,-9.0,-16.0,6.0,4.0,-19.0,-11.0,9.0,5.0,-16.0,-30.0,6.0,0.0,-30.0,-23.0,17.0,1.0
4,1.0,1.0,4.0,5.0,3.0,-5.0,7.0,0.0,-5.0,-3.0,16.0,-4.0,-1.0,5.0,9.0,1.0
5,1.0,1.0,2.0,6.0,4.0,-8.0,7.0,0.0,-6.0,-3.0,16.0,-3.0,-2.0,4.0,8.0,1.0
6,1.0,0.0,1.0,7.0,4.0,-10.0,7.0,1.0,-7.0,-3.0,16.0,-1.0,-3.0,2.0,7.0,1.0
5,2.0,-1.0,0.0,8.0,3.0,-11.0,7.0,0.0,-7.0,-3.0,14.0,1.0,-3.0,0.0,7.0,1.0
4,3.0,-3.0,0.0,8.0,2.0,-12.0,7.0,-1.0,-6.0,-4.0,13.0,2.0,-2.0,-3.0,6.0,1.0
2,5.0,-4.0,1.0,8.0,2.0,-12.0,6.0,-2.0,-4.0,-5.0,10.0,2.0,-1.0,-7.0,6.0,1.0
0,6.0,-5.0,0.0,7.0,2.0,-13.0,6.0,-2.0,-3.0,-6.0,7.0,3.0,1.0,-12.0,4.0,1.0
-2,8.0,-6.0,0.0,6.0,3.0,-14.0,5.0,0.0,-2.0,-8.0,4.0,4.0,3.0,-16.0,2.0,1.0
-2,8.0,-7.0,-1.0,6.0,3.0,-15.0,5.0,2.0,-2.0,-10.0,0.0,6.0,4.0,-19.0,-1.0,1.0
-3,8.0,-7.0,-1.0,6.0,2.0,-15.0,4.0,4.0,-1.0,-12.0,-2.0,8.0,4.0,-19.0,-4.0,1.0
-4,7.0,-8.0,-1.0,6.0,-1.0,-15.0,4.0,4.0,1.0,-12.0,-4.0,9.0,4.0,-18.0,-7.0,1.0
-5,5.0,-9.0,0.0,6.0,-3.0,-14.0,4.0,3.0,2.0,-12.0,-5.0,9.0,2.0,-14.0,-9.0,1.0
-6,4.0,-9.0,2.0,5.0,-4.0,-14.0,3.0,2.0,2.0,-11.0,-4.0,7.0,0.0,-9.0,-10.0,1.0
-8,2.0,-9.0,4.0,4.0,-5.0,-12.0,2.0,1.0,1.0,-10.0,-2.0,6.0,-2.0,-4.0,-11.0,1.0
-9,1.0,-8.0,6.0,2.0,-5.0,-8.0,1.0,1.0,-1.0,-9.0,0.0,4.0,-4.0,1.0,-10.0,1.0
-10,-1.0,-6.0,9.0,1.0,-5.0,-3.0,-1.0,0.0,-5.0,-7.0,3.0,2.0,-6.0,5.0,-9.0,1.0
13,-24.0,-25.0,5.0,-6.0,-9.0,-23.0,5.0,2.0,-21.0,-10.0,1.0,2.0,-11.0,-16.0,-3.0,1.0
10,-18.0,-25.0,4.0,-6.0,-6.0,-21.0,4.0,-1.0,-19.0,-8.0,3.0,0.0,-10.0,-14.0,-2.0,1.0
7,-11.0,-23.0,4.0,-6.0,-3.0,-18.0,2.0,-5.0,-17.0,-5.0,4.0,-2.0,-9.0,-13.0,-1.0,1.0
3,-4.0,-21.0,4.0,-5.0,1.0,-14.0,1.0,-10.0,-13.0,-2.0,5.0,-3.0,-7.0,-10.0,0.0,1.0
1,3.0,-18.0,4.0,-5.0,4.0,-10.0,-1.0,-14.0,-10.0,1.0,5.0,-5.0,-5.0,-7.0,0.0,1.0
-18,7.0,0.0,13.0,-10.0,7.0,8.0,-2.0,2.0,-13.0,-7.0,3.0,4.0,-12.0,-17.0,9.0,1.0
-19,6.0,-1.0,6.0,-11.0,4.0,2.0,-2.0,4.0,-13.0,-10.0,-4.0,5.0,-14.0,-21.0,7.0,1.0
-19,6.0,-2.0,-1.0,-11.0,0.0,-4.0,-2.0,6.0,-13.0,-12.0,-10.0,5.0,-15.0,-24.0,5.0,1.0
-20,6.0,-2.0,-7.0,-10.0,-3.0,-8.0,-2.0,7.0,-13.0,-14.0,-13.0,6.0,-16.0,-25.0,3.0,1.0
